0.000583,0.3239,0.3239
0.000584,0.32545,0.32545
0.000585,0.32701,0.32701
0.000586,0.32857,0.32857
0.000587,0.33014,0.33014
0.000588,0.33171,0.33171
0.000589,0.33329,0.33329
0.00059,0.33487,0.33487
0.000591,0.33467,0.33467
0.000592,0.33531,0.33531
0.000593,0.33591,0.33591
0.000594,0.33651,0.33651
0.000595,0.3371,0.3371
0.000596,0.33769,0.33769
0.000597,0.33829,0.33829
0.000598,0.3389,0.3389
0.000599,0.33951,0.33951
0.0006,0.33472,0.33472
0.000601,0.33572,0.33572
0.000602,0.33662,0.33662
0.000603,0.33748,0.33748
0.000604,0.33833,0.33833
0.000605,0.33916,0.33916
0.000606,0.34001,0.34001
0.000607,0.34533,0.34533
0.000608,0.34728,0.34728
0.000609,0.34916,0.34916
0.00061,0.35101,0.35101
0.000611,0.35285,0.35285
0.000612,0.35468,0.35468
0.000613,0.3565,0.3565
0.000614,0.35833,0.35833
0.000615,0.36015,0.36015
0.000616,0.36197,0.36197
0.000617,0.36379,0.36379
0.000618,0.36562,0.36562
0.000619,0.36745,0.36745
0.00062,0.36928,0.36928
0.000621,0.37112,0.37112
0.000622,0.37296,0.37296
0.000623,0.37481,0.37481
0.000624,0.37666,0.37666
0.000625,0.37851,0.37851
0.000626,0.38037,0.38037
0.000627,0.38223,0.38223
0.000628,0.3841,0.3841
0.000629,0.38519,0.38519
0.00063,0.387,0.387
0.000631,0.38877,0.38877
0.000632,0.39055,0.39055
0.000633,0.39233,0.39233
0.000634,0.3941,0.3941
0.000635,0.39588,0.39588
0.000636,0.39766,0.39766
0.000637,0.39945,0.39945
0.000638,0.40124,0.40124
0.000639,0.40303,0.40303
0.00064,0.40189,0.40189
0.000641,0.4024,0.4024
0.000642,0.40287,0.40287
0.000643,0.40333,0.40333
0.000644,0.40378,0.40378
0.000645,0.40423,0.40423
0.000646,0.40469,0.40469
0.000647,0.40515,0.40515
0.000648,0.40563,0.40563
0.000649,0.4061,0.4061
0.00065,0.40117,0.40117
0.000651,0.40239,0.40239
0.000652,0.40349,0.40349
0.000653,0.40455,0.40455
0.000654,0.40558,0.40558
0.000655,0.40661,0.40661
0.000656,0.41291,0.41291
0.000657,0.41511,0.41511
0.000658,0.41725,0.41725
0.000659,0.41935,0.41935
0.00066,0.42145,0.42145
0.000661,0.42353,0.42353
0.000662,0.4256,0.4256
0.000663,0.42768,0.42768
0.000664,0.42975,0.42975
0.000665,0.43182,0.43182
0.000666,0.43389,0.43389
0.000667,0.43597,0.43597
0.000668,0.43805,0.43805
0.000669,0.44013,0.44013
0.00067,0.44221,0.44221
0.000671,0.4443,0.4443
0.000672,0.44639,0.44639
0.000673,0.44849,0.44849
0.000674,0.45059,0.45059
0.000675,0.45269,0.45269
0.000676,0.4548,0.4548
0.000677,0.45692,0.45692
0.000678,0.45904,0.45904
0.000679,0.46117,0.46117
0.00068,0.46246,0.46246
